,reviewId,topic,sent_pol,sent_sub,rating
2348,c9922084-8554-42a9-8b62-bdb5cc229d96,F,-0.125,-0.125,1.0
2349,c6e66746-fecf-4095-9170-787604b24afb,A,-0.8999999999999999,-0.8999999999999999,1.0
2350,dbfa3680-581f-4a51-8ea5-a1310d9b6de7,A,0.8,0.8,5.0
2351,40f80a7c-54d5-4330-b328-84278203a51b,A,0.25,0.25,4.0
2352,a79d0f40-384f-49fd-9464-d6c02c7fe052,A,0.07777777777777779,0.07777777777777779,4.0
2353,2782de84-1e69-435b-8bda-97681814e5c3,A,0.30000000000000004,0.30000000000000004,1.0
2354,7299d9e4-2f01-4776-aad7-9bf5b7b89b6c,A,-0.08958333333333332,-0.08958333333333332,1.0
2355,4bbcfeef-112c-4b20-80dd-cdc13f60d3b0,O,-0.2,-0.2,3.0
2356,0db91708-b538-4cf3-89b5-19c68d29ed8f,A,-1.0,-1.0,1.0
2357,a87ef0f4-78cf-40f7-802a-ad11abf61ab0,A,0.8125,0.8125,4.0
2358,23e81206-2c01-427a-9ea0-1caf34645b20,A,-0.5,-0.5,1.0
2359,23e81206-2c01-427a-9ea0-1caf34645b20,O,0.0,0.0,1.0
2360,2ab10564-cc97-4092-857b-65a6cc5cb312,A,-0.4375,-0.4375,1.0
2361,2ab10564-cc97-4092-857b-65a6cc5cb312,C,-0.65,-0.65,1.0
2362,3404535e-2284-4613-bf5d-69ad926d7e1e,A,-1.0,-1.0,1.0
2363,9dda7ab3-5f3e-4f9d-817e-ab23181d1b48,A,0.16666666666666666,0.16666666666666666,4.0
2364,28c1eb93-f32a-4e26-a342-2e280a6e89bc,O,-0.75,-0.75,1.0
2365,28c1eb93-f32a-4e26-a342-2e280a6e89bc,C,-0.52,-0.52,1.0
2366,b78ff917-ef38-472b-a9d0-1021965330e1,A,0.6666666666666666,0.6666666666666666,5.0
2367,424b15d3-5745-4139-8828-f9f907fec008,A,0.43333333333333335,0.43333333333333335,5.0
2368,aa622c91-0b95-4374-a642-cc2796c1ec22,A,-0.5,-0.5,1.0
2369,11579630-8dd8-4cd2-8e65-f13236279cc5,A,0.2816666666666667,0.2816666666666667,4.0
2370,3ade70cd-6888-41f9-84a9-f4d22b4428cf,A,-0.4,-0.4,1.0
2371,bb89d7e0-6552-47c4-a990-4e6f1d7f01c0,R,-0.25,-0.25,2.0
2372,b759e398-4660-4b3d-a8f7-fad8e7450a87,A,0.33222222222222225,0.33222222222222225,1.0
2373,f3274653-6190-4d90-b6e7-2b548ecad490,A,-0.2580357142857143,-0.2580357142857143,1.0
2374,c99f47a0-afa8-49e3-9c4e-34cff46dba2d,A,0.5333333333333333,0.5333333333333333,5.0
2375,c204c206-2b88-4899-b3dc-6a0fd20165de,A,0.7000000000000001,0.7000000000000001,4.0
2376,424a694c-9600-4f3e-ab27-503f1e520a09,C,-0.5,-0.5,3.0
